commit,author,date,time,datetime,timezone,file,type,line,depth,length
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,85,6,76
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,86,6,32
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,87,8,71
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,88,8,85
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,89,8,90
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,90,8,77
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,91,8,85
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,92,8,29
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,93,6,15
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,94,2,7
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,95,0,0
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,96,2,54
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,97,2,30
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,98,4,14
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,99,6,25
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,100,6,57
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,101,6,70
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,102,6,83
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,103,2,7
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,104,0,1
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,105,0,0
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,106,0,78
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,107,0,76
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,108,0,79
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,109,0,80
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,110,0,72
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,111,0,23
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,112,2,65
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,113,2,72
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,114,2,76
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,115,2,78
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,116,2,60
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,117,2,48
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,118,0,1
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,119,0,0
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,120,0,80
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,121,0,0
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,122,0,57
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,123,0,60
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,124,0,0
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,125,0,51
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,126,2,50
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,127,2,79
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,128,2,78
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,129,2,80
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,130,0,3
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,131,0,0
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,132,0,62
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,133,0,28
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,134,2,65
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,135,0,1
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,136,0,0
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,137,0,29
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,138,0,45
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,139,2,15
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,140,2,24
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,141,2,27
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,142,2,17
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,143,0,3
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,144,0,0
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,145,0,67
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,146,0,31
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,147,0,26
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,148,2,18
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,149,2,22
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,150,0,2
8941a18b2782c3cd3747696323e140b6a1b0d09f,kenjigunawan,2026-05-01,23:56:00,2026-05-01T23:56:00-07:00,-0700,projects/projects.js,js,151,0,0
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,152,0,80
5edf1bb2fb31dd2ea5603c3299b83026b1823f40,kenjigunawan,2026-05-01,18:52:07,2026-05-01T18:52:07-07:00,-0700,projects/projects.js,js,153,0,13
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,1,0,15
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,2,0,16
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,3,0,6
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,4,2,26
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,5,2,74
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,6,2,25
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,7,2,47
aa228cca82618e0968009eadc0540527c1cdee71,kenjigunawan,2026-04-17,20:25:30,2026-04-17T20:25:30-07:00,-0700,resume/index.html,html,8,2,54
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,9,0,7
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,10,0,6
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,11,0,0
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,12,2,19
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,13,0,0
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,14,2,13
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,15,4,26
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,16,4,17
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,17,6,20
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,18,8,60
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,19,8,40
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,20,8,113
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,21,6,21
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,22,6,16
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,23,8,39
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,24,8,120
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,25,6,17
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,26,4,18
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,27,2,14
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,28,0,0
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,29,2,13
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,30,4,27
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,31,4,17
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,32,6,20
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,33,8,44
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,34,8,32
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,35,8,113
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,36,6,21
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,37,6,16
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,38,8,94
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,39,8,84
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,40,8,98
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,41,6,17
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,42,4,18
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,43,4,17
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,44,6,20
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,45,8,43
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,46,8,51
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,47,8,112
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,48,6,21
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,49,6,16
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,50,8,96
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,51,8,74
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,52,6,17
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,53,4,18
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,54,2,14
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,55,0,0
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,56,2,13
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,57,4,23
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,58,4,12
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,59,6,58
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,60,6,69
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,61,6,47
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,62,4,13
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,63,2,14
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,64,0,0
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,65,2,13
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,66,4,25
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,67,4,17
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,68,6,20
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,69,8,54
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,70,8,68
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,71,6,21
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,72,6,110
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,73,4,18
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,74,4,17
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,75,6,20
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,76,8,52
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,77,8,68
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,78,6,21
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,79,6,119
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,80,4,18
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,81,2,14
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,82,0,7
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,resume/index.html,html,83,0,7
9d548623a3a7e3b39edc8e9058edabb30092c3e3,kenjigunawan,2026-04-10,23:54:12,2026-04-10T23:54:12-07:00,-0700,style.css,css,1,0,7
9d548623a3a7e3b39edc8e9058edabb30092c3e3,kenjigunawan,2026-04-10,23:54:12,2026-04-10T23:54:12-07:00,-0700,style.css,css,2,2,37
9d548623a3a7e3b39edc8e9058edabb30092c3e3,kenjigunawan,2026-04-10,23:54:12,2026-04-10T23:54:12-07:00,-0700,style.css,css,3,2,38
aa228cca82618e0968009eadc0540527c1cdee71,kenjigunawan,2026-04-17,20:25:30,2026-04-17T20:25:30-07:00,-0700,style.css,css,4,2,29
9d548623a3a7e3b39edc8e9058edabb30092c3e3,kenjigunawan,2026-04-10,23:54:12,2026-04-10T23:54:12-07:00,-0700,style.css,css,5,0,1
9d548623a3a7e3b39edc8e9058edabb30092c3e3,kenjigunawan,2026-04-10,23:54:12,2026-04-10T23:54:12-07:00,-0700,style.css,css,6,0,0
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,style.css,css,7,0,6
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,style.css,css,8,2,49
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,style.css,css,9,3,51
b58f44f57c7e17c88ab6ba3dba941cc279bd04d3,kenjigunawan,2026-04-04,21:16:46,2026-04-04T21:16:46-07:00,-0700,style.css,css,10,2,6
